Address,Claimed Amount (HSK)
0xA7E9d9507F26BD9099AeFb90da7738Ac041eD23A,18.723490740375115719
0x5361ea62F91bFBEcF903e46e7171B15bA705e7a4,7.979504102455183752
0xff0DD55059Fe9669c3dccA5652Ae8ce9cA2153CC,4.860672174415126648
0xDf76aCe5A53E49A115569940474909012d2f2686,0.622839444200240308
0x3C4A794213C2f300eB79383693DBf0429C680360,0.448992773099285182
0x459aB017556eDbA7ff6AdECE92550146D2CD57fa,0.054889889102632535
0x5C298B5E1aD2b29b0091B2A00028B9f7437d68d8,0.012333428462696131
